,score,time,user,product
6976133,5.0,2016-09-03,AVB5VIN7D7X50,B00PZ5HTGS
12691197,2.0,2016-11-12,A13B8MPX5QXWIU,B01B5WACXG
11972640,5.0,2017-06-19,A32PIBP87GWOQ3,B00RKP6GZG
324288,5.0,2015-03-18,A23GDI8W5EBCIQ,B000AXRQ3Q
2176850,5.0,2014-05-17,A1A45IW850QZBT,B001LRCGWG
12658094,2.0,2018-02-19,ANHFA0DDFN6TV,B01AG55IEQ
1303095,5.0,2012-02-09,A13XISH6C2F7L9,B00158AGMI
3656978,2.0,2013-07-14,A1MUINRU4Z1UF,B005CSZY6A
5777230,5.0,2018-01-11,A2CRDQAIOVF2LR,B00GZQBHI2
8687944,4.0,2016-09-26,A2FK8U4NOJNNCC,B01A67ZMI6
5910282,5.0,2017-05-05,A2TLC6JVCXI30K,B00HYRGX3K
6369697,1.0,2016-11-20,A1Q3T208P5G1VI,B00KYU8KTY
1000041,4.0,2013-08-23,ATMQFK1UA9QX0,B000T2CL4C
7326197,4.0,2016-11-25,AV5B8EGAPV7HK,B00U1IAL8C
3503395,5.0,2013-09-17,AI6K4BCDLMFIB,B004Z3HYDO
7974262,5.0,2017-10-28,A3JMTB16IXKGB4,B0129GOQKC
8865671,3.0,2017-08-05,A2D0BT2P9SQGOY,B01BZ6WSRA
5173440,4.0,2018-02-23,A3C5NH8D1UWZTT,B00D07C63O
4065693,5.0,2015-03-16,A3I3UX3KLSDG1G,B006VEEQ6S
4332460,4.0,2015-05-19,A1FY8JGHRACXXI,B0083VC32Q
4203683,5.0,2014-04-14,A1XEC4WVRGATYU,B007F09ETG
8242464,5.0,2017-01-09,A2RXLR18KB4RVU,B015K4QP5Y
10711519,5.0,2015-12-09,AGUORKEEHN2RL,B0093IQVI0
8026289,5.0,2016-03-18,A204GW5CJ9UY60,B013G0FF8C
2073062,2.0,2017-12-08,AHB4HWX549Y0X,B001G7QECY
6528257,5.0,2017-01-07,A3SOK1G3SP4PL8,B00M4P3SOE
1413055,5.0,2014-12-09,A1CSWMYH4IAV4X,B0017T1HEG
977769,4.0,2014-12-11,A1ZJ6P3ZBYX7XW,B000RZPNOQ
7382011,3.0,2016-04-10,A39WK6DH0C8LIM,B00UP2GBQ0
8565848,5.0,2017-04-02,A16NR7IC04HYZ4,B018TQOBXS
6763194,5.0,2016-07-14,A2RSP2USIQWPIA,B00NW7FGFC
3394359,5.0,2018-02-12,A3FRAZL40W3D19,B004TBMUMM
6139415,2.0,2015-01-19,AQFLE7GWLUOXK,B00JORCCPG
598716,4.0,2015-10-28,AHFD5ICBY1B8F,B000H3ACGW
3133549,3.0,2015-04-14,APMAQ07MIW4YS,B00457ZU8G
3869142,4.0,2013-12-18,A1TR1R2QKWRSRA,B005XYGQII
6734169,5.0,2016-04-07,A2BESRXAJBE4US,B00NPLSZF8
9404429,4.0,2017-09-10,A11B61QBGHLQDN,B01HEGK5U2
4040748,5.0,2014-10-25,A3KYLM40M50TJY,B006Q5ACKG
7322163,5.0,2018-07-01,A2GASW8T99ZA1P,B00U0IMGI6
9787027,5.0,2018-05-13,AZCE82VP4M19E,B001GCVJ4M
6121291,4.0,2017-06-15,A3DLMFKZ3YLOK9,B00JJN0S7Y
5506175,5.0,2016-10-04,A12AJ1KGFE5D2G,B00FA2RLX2
3774291,5.0,2014-10-02,A33PPK6TC21U0H,B005LW4J04
8110484,5.0,2016-09-12,AK8LA8F8GMAQH,B014DCP1BI
9050469,5.0,2017-06-06,A196K6BUEOC0NK,B01DWRGBCS
7310038,5.0,2016-09-24,A3VVT9FFZHXCGO,B00TVVBD6O
1809300,5.0,2016-10-25,A2XH8F0JO2PETW,B001949TKS
3553545,5.0,2016-12-01,A1XB9G2ZVYJ325,B0053C3WDC
4626793,2.0,2017-06-22,AUECZWVG4X7XK,B00A2B7IR0
5973339,5.0,2015-11-28,A1N5PJMIRP5D9G,B00IDBOU4U
8503933,5.0,2018-04-11,ABQWMANK4AR63,B0185PBCSU
7735297,5.0,2015-09-17,A1NPN8AE7TSK3Y,B00YQU2IJQ
10493893,2.0,2018-01-13,A2SMQ0M6848RCS,B006CV91P6
3434875,5.0,2013-07-24,A1KB43BI085A48,B004VFKT6K
6937954,5.0,2016-04-01,A2SKIUJINESKGU,B00PJ3958G
3624273,5.0,2017-03-04,A1YNQH1G9URKVL,B0059VESIU
7825467,4.0,2017-04-04,AQBQVQUV4LRML,B0101RP1M8
6397327,2.0,2017-11-15,AEMR7OMZ2JNG2,B00L5ZTOH4
882668,5.0,2015-01-01,A1WBYOXQPMJQS5,B000OYHCHG
6817203,5.0,2014-06-15,A3R19YKNL641X3,B00OC8EHR8
803214,5.0,2016-05-08,A3HHGLJCB57VHQ,B000MT95R8
8795428,3.0,2016-05-21,A23RHIZPNFBKAE,B01B5H29KK
2045390,5.0,2014-12-29,A3QHYRVWWZ7AR8,B001F0M5ES
2839408,5.0,2015-01-26,A1YJJH4K5X6M43,B0038QO2MU
3704714,5.0,2014-07-15,A1OH5Q0YHU5XRH,B005G4RG0W
2608472,3.0,2011-07-20,A24RCBRDXRXR0Y,B002EVWDJ4
4430134,4.0,2014-08-27,A12TGWKPZ9RB5E,B008TE8WCC
10900557,5.0,2016-03-23,A24BK9ZSM26AXU,B00BCLL1U4
443934,5.0,2013-11-30,A2YZ0IO2AVN9SO,B000EHWWJQ
4883656,5.0,2013-12-25,AGUORKEEHN2RL,B00B9ADAGG
5203670,5.0,2015-05-26,ACJ5SOI04WPKG,B00D8YX5T8
4061729,5.0,2015-01-09,A1RWYA52UUOCC0,B006U1EM66
7535047,4.0,2016-07-31,A1CT76DJBC61E6,B00WGRUN1G
5726798,5.0,2015-11-23,A1M30010RMJKLO,B00GO4XZG2
10061049,5.0,2015-08-01,A1OHTKQDFVEUCI,B003P10TAC
2690555,4.0,2012-06-01,A1K1MNVOJVP024,B002PWFSD0
5980344,5.0,2014-07-27,A330W8NW2TCZLN,B00IEBRWVW
5379919,5.0,2014-12-20,A3CXUZQCXRQ35K,B00EF30VWA
4673954,5.0,2016-01-02,A2TLC6JVCXI30K,B00AB45EWY
2774234,5.0,2016-07-28,A3LAQ6T7Z3B7GA,B0030RSFQ6
9885250,3.0,2017-06-27,A2B5EGUUK7JQ23,B001TJCHES
4630879,5.0,2017-05-22,AFQ8PFNRMJDOB,B00A3W8EIU
2374354,5.0,2014-01-01,A3HZ83EUW587RM,B001TOLNCK
9702167,5.0,2018-04-22,A1PB7VN1RNKZZY,B000NK3WSE
9982447,5.0,2017-11-17,A873ULEHAF950,B002S122S2
8971050,4.0,2017-06-20,A1A9I4D0ZMC3V7,B01D5F86Q6
4300879,5.0,2016-03-16,A1S389SFJAB5VO,B007YT854S
3618967,4.0,2017-07-27,AZ9WQM7SLUX7E,B0059BDKCU
8692881,5.0,2015-09-16,A3OTJHIG8KFHME,B01A6WAZWO
7139126,5.0,2017-01-26,A3NFJJYHUU68IQ,B00RZV091W
3631832,5.0,2015-05-28,A3QMFORWB5R5JD,B005AYBALE
8895235,5.0,2017-07-01,A2N4Q3X57WNW5S,B01CBKHJIC
10239834,5.0,2016-09-16,A2EIFZ15A9BANZ,B004VS05E8
5980467,4.0,2014-11-30,A2LZP2YM846R4K,B00IEF6D90
4726708,5.0,2015-03-23,A1PGC1GEBY9CZU,B00AM18JOQ
2938025,5.0,2017-07-01,A58Q4K8QI369Y,B003JSJS5I
3853299,5.0,2015-08-19,ANXVC9YPIJBL4,B005UZREM2
7660588,5.0,2015-06-27,A3QG0HA91HZWXK,B00XS3WLU8
7890055,5.0,2015-07-01,APZB9UCVVZAXV,B010S58D3W
348001,5.0,2015-11-18,A2A5JHRL2NNKA7,B000BH7PXW
8033258,5.0,2016-03-02,AMNT1MMNA7FOI,B013IGTEKO
3094599,5.0,2017-10-12,A2FRGBH6BA2GOM,B0042TD3VI
3825365,5.0,2016-09-28,A1Q5PKKIH2FERJ,B005QG4A9A
6310735,4.0,2016-10-19,A3O0BXK3SZ6FE0,B00KQNPL0U
120328,5.0,2017-04-26,A2JMXAI7IN9KD8,B0002M8CWE
5261492,5.0,2014-07-04,A259KQ85YYM6AX,B00DMKK5ZK
4960217,5.0,2013-12-07,A3VD0QDAD3V1BX,B00BNPV1O0
8237271,5.0,2017-05-21,ACUBY8TCLJ4ED,B015IEJ0GC
2329392,5.0,2017-05-23,AMT5X5L4PN2R7,B001QVUGA6
10065924,4.0,2017-08-02,A6RRSQT1PB9LS,B003R7PTXG
4440272,4.0,2015-09-23,A1RIJC28TWWUIK,B008WTWKEA
12795269,4.0,2016-11-20,A6J8D9V5S9MBE,B01DGD60QA
6511170,2.0,2015-07-30,A16BXCHOUPI3FA,B00M0FXDIY
2734135,5.0,2015-02-22,A2U692FZX140GC,B002V3FWK2
10825388,5.0,2018-03-03,A2CPE9TV6MZVRO,B00AL3PYRU
5754689,5.0,2014-07-04,A1WVYN27YIMRER,B00GU3K5AQ
8642685,5.0,2017-06-13,A1SA8GWA1F9U7Y,B019P8U3C2
1858278,5.0,2017-05-25,A3FB07ESS8NWAY,B001AMZXQI
424662,5.0,2014-08-30,A16MQYSJCULONQ,B000E3G6D8
8355482,1.0,2017-07-24,A1NSI7C01PVJZ6,B016UD2KMG
5910275,5.0,2017-06-14,A16IUYWQQ9QT3K,B00HYRGX3K
7599056,5.0,2016-03-02,A2D4JZTEG1XANM,B00X7LE942
3048525,5.0,2012-01-13,A3BUNHF07TGZS3,B003XI3REC
12206115,4.0,2018-01-28,A1DXBB13KCWHMV,B00XUHDOQM
2650554,5.0,2017-02-16,A2NV78RLS9KS7U,B002LL0NEO
10703077,5.0,2015-04-16,A2TA6VI5N8ALIZ,B0091IUI0E
918932,5.0,2016-08-20,A2WO6ZQIX1LVUM,B000PL3LIC
9950516,4.0,2015-01-16,A3NF3I4LUDOPTV,B002ECJCZ6
4761891,5.0,2017-03-05,A1GO8WM1AXFVQR,B00AT6HZGM
3440627,4.0,2013-04-30,A3Q4A2AA813QBW,B004VQ62GA
770822,5.0,2015-07-27,A3PHO4X5WTY57G,B000LX7O82
1351513,5.0,2013-11-18,A3H2BWZ5ZMVIHP,B00165Q4MQ
323403,5.0,2016-02-12,A3PXT2F87ZOOGE,B000AXGKO2
1307289,5.0,2011-12-22,A1OLKVJAEE2ESO,B0015FI0MY
2616303,5.0,2010-07-19,A17KVC97N7FLL8,B002GOPXFA
5960454,5.0,2014-04-03,APRNS6DB68LLV,B00I8XZ4HA
2428348,5.0,2014-10-30,A2F4OPFSMEKFPU,B001WJ577O
986634,5.0,2015-12-17,A3QR6ZHD8304K1,B000SEJMVG
4073079,4.0,2014-04-23,AYJEDESPQDFWU,B006X41PRY
8108306,5.0,2016-08-03,A1HP496YNMANS4,B014CQBTBQ
11307665,4.0,2018-05-02,A24X95FNWXATPO,B00GMXASGA
256228,3.0,2016-07-02,AXUJFOFQZNTN,B0009PUR4A
5209382,5.0,2014-01-21,A19XMHRB3G4DIR,B00D9Q7ZVY
5807212,5.0,2015-11-05,A21EYLW1TG7KUH,B00H9X9N7M
1371913,5.0,2012-02-14,A3NHUQ33CFH3VM,B0016CPJ0W
3305227,4.0,2013-10-24,A3R7MXVQRGGIQ9,B004KJRVNG
7608775,5.0,2017-12-12,A38U6IYJRGS64R,B00X9XVHPW
6763442,4.0,2016-09-05,A2OJLTW0RXJCMS,B00NW882KM
1078779,5.0,2016-11-25,A30KBT38EZHJQ,B000W78V8E
4510951,5.0,2015-11-02,A3RHZ6FVY7PAHK,B0095JTITG
6945759,1.0,2018-01-08,A3588ZNSNGLA0K,B00PNDX7G8
2170859,5.0,2015-02-25,A3RO4XZFT7X4WF,B001LF3IB6
4138843,5.0,2014-05-23,A26ZZZ3IU19Y77,B00751DE28
3850509,4.0,2015-01-04,A2COH9HTY3DFG6,B005UGIPUQ
731496,5.0,2014-04-17,A1903JKQZWZ6OZ,B000KOPD8A
6124107,5.0,2014-07-03,A3EVALTWIHK6GV,B00JKEF3U4
4793963,5.0,2016-03-20,A2LVSA9ZY5Q7N6,B00AWDMESG
3487026,4.0,2013-09-18,A2CA1GH4IIOT3K,B004XZF490
4822750,4.0,2015-01-30,A2054WA3Z1439K,B00B1N0R6C
7565539,5.0,2016-03-14,A2D08K9XO3B5L3,B00WSWCCYA
6445223,5.0,2017-09-12,APKBVI2JZCA71,B00LI24OJC
11724568,1.0,2018-04-26,A22QL36PFMJVR3,B00MCJ4CKG
326862,4.0,2013-03-05,A2SGP07UI0OFPT,B000B43JI0
3328893,5.0,2015-12-19,A2NMT8TP6SYVSS,B004LVNPJ2
7889300,5.0,2017-06-21,A30O1XWXJBEVCI,B010RWD4GM
4614099,5.0,2013-11-11,A38FV08N9Z4BD8,B009XDR0NK
3789225,5.0,2015-05-10,A39NWYUH8EH73I,B005NH4NQC
771191,4.0,2017-06-25,ADPSJZPG8F3D,B000LX4KRA
4535503,4.0,2014-08-22,A52ABJC0X0BYU,B0099LSWYM
8466024,5.0,2018-05-13,A2VH5AK7S0UV7V,B017TPUHJC
1935493,5.0,2014-03-19,A16Z9OKB0NVI3F,B001C67HTI
3754624,4.0,2015-09-16,AEI7OLQ8JLCB6,B005JJYWZ6
4756365,5.0,2016-01-09,A1G9IZZ72G93Y9,B00AS3QNQO
6591617,5.0,2014-10-13,A231LBC8EGPO5L,B00MOIQCG2
7831890,4.0,2018-01-18,A3L2XR7I917OXH,B0105YLS74
152359,5.0,2012-03-07,A3HXH9TNTO86BC,B0006BJ6FS
3215820,5.0,2014-07-14,A2SAE8RSZVGU61,B004CIA254
842522,5.0,2016-03-01,A11JO32I9ZW2PC,B000NOPOSQ
8538967,4.0,2016-02-21,A3R2FGKQ7VFU3N,B018KT7MJY
6178312,5.0,2014-10-23,A2MM6BN9MOQM44,B00JWXTIOA
2044081,3.0,2014-11-01,AMNPFW5GRHCM9,B001F0KLX0
4840884,4.0,2015-02-17,A3A345HPMLZDCZ,B00B43W3CU
8596444,5.0,2016-02-01,APRNS6DB68LLV,B0197MJA9I
6998517,5.0,2015-09-04,AHYCMZKMTZKVW,B00Q688E76
2954197,5.0,2015-05-11,A2G5VI3IAOZFFX,B003LK2GNU
8897807,2.0,2018-03-27,A3AW6MJ0QHPELP,B01CDKUW7K
1295674,5.0,2014-10-04,A2DUJRBOUXAMXO,B0014VU07M
5008451,5.0,2017-08-02,A29CURRQW4I3ZB,B00BWIWX9K
2768675,5.0,2014-12-15,A15HPDAK8FZBA9,B0030C67PM
3002820,4.0,2015-01-31,A1J7PI3HIZDHF,B003RYD8BE
5065880,5.0,2016-05-16,A367HR9AR2KVRG,B00CBT76TG
5293897,5.0,2013-08-10,A13ECMTY7EFAHR,B00DTJLOU4
10227469,5.0,2018-05-02,A8MQYE65UTJFO,B004UDDTH4
2099604,4.0,2015-05-21,AEI7OLQ8JLCB6,B001GUV1J2
8544287,5.0,2016-12-07,A3MM1Q4L5TEI0Y,B018L2WM86
5416849,4.0,2015-04-09,A1DKPQLKD01H5L,B00EPGLPC2
1075419,4.0,2015-07-08,A3FNED8D5F2GM7,B000VZ1S32
5101782,4.0,2014-11-11,AEQHCCKDFP0TR,B00CJJ8UNY
5104837,5.0,2016-08-03,A1P9IM7WCKJ6P8,B00CK3UCAI
6085392,3.0,2014-06-24,A1356UZWP9J5NT,B00J7RWHQC
923296,4.0,2016-04-27,A1RNG0AR4X7GAQ,B000PUDS86
6929882,5.0,2015-03-11,A1DD4JP2EG8LC5,B00PFXED46
4549239,4.0,2017-07-27,A2QREDVBYQ1LPP,B009DGWJOC
4057900,4.0,2015-08-24,A2PMCH3949D7VR,B006TI9KPS
5862103,3.0,2016-02-13,A2N8APC0G9M3QM,B00HN9DF6M
7834576,5.0,2015-12-14,A39KAAOUV3QZZJ,B0106JYIEI
10200997,5.0,2018-04-03,A2Y0U386KFY6Z0,B004N0KSG4
7517262,5.0,2016-03-08,A2E8V6AMG2TUKT,B00W7Y27CQ
5256775,5.0,2016-05-07,A3VQQZ0QGYP383,B00DJWFDQW
5347905,5.0,2016-05-06,A2RIKWO0HP06Z0,B00E698VHK
1352678,4.0,2013-01-21,A36QMI74GGDBVU,B00165Q944
5711052,5.0,2016-03-07,APOG4C0T3275P,B00GLV3VBC
9285084,5.0,2017-05-27,A1HAHPVY5LDEC0,B01G8GBMVK
2197525,5.0,2012-03-03,A1OLKVJAEE2ESO,B001MKMFU0
9962065,4.0,2017-04-23,A2OO9W1MFAFGWY,B002IX04GC
3640250,5.0,2014-06-11,AM6B0G3RG2SK8,B005BZ31UU
628586,5.0,2017-10-01,A1751UDRM42OAM,B000HKKY7M
668734,5.0,2015-03-22,A3UGZ53S2PC7QK,B000IZGFCE
1348001,5.0,2014-09-13,A3BTLFYFX63MRE,B00162ULZ0
4417759,4.0,2013-08-15,A1IOSNSY31L5EI,B008OQUWDM
6464476,5.0,2016-04-04,A2QA43U4AHHCC,B00LNNCBAA
666662,4.0,2011-06-13,A18ECVX2RJ7HUE,B000IXGUJO
831315,5.0,2015-01-30,A3K9Q416A14VP7,B000NIB32S
5506062,4.0,2016-11-04,A3IIBMVS5WHM5L,B00FA2RLX2
1379372,5.0,2015-04-07,A16RULIGE8YHTK,B0016SOA88
5494608,5.0,2015-10-08,A3FIMVDYW32SVP,B00F6K91YA
6871585,5.0,2015-07-06,A1JZFGZEZVWQPY,B00OXUL192
3232016,5.0,2017-12-27,A1F7UGFZSTMIFC,B004D9BSZU
6630713,5.0,2015-05-16,AKWNV9WD4FSYM,B00MYS08C6
3179564,1.0,2013-01-30,A9LJG3K5TEVPB,B0049IZMUW
2959133,5.0,2017-07-09,AG7H74VHIBJ6D,B003M2PNGY
1421110,5.0,2015-06-08,A2CHDO0ZQFKUAW,B001817CL0
874703,5.0,2015-01-21,A1RLM2TADBCFI2,B000OR5PHW
10226283,4.0,2017-07-30,A3MSOLHAGJMXZF,B004U8S12C
4724222,5.0,2013-11-18,AEC90GPFKLAAW,B00AKSCK1Y
6367290,2.0,2015-01-15,A3176AGP16KRK9,B00KYIECY8
2593532,5.0,2013-07-24,A1G75GBMTJAE4W,B002E6NNBG
3345954,5.0,2016-01-29,A1MUW1KX6DMUPF,B004N8OJYS
6763219,5.0,2016-05-21,A2D2WAB9YNJARI,B00NW7FGFC
7650314,5.0,2017-06-18,A2B5EGUUK7JQ23,B00XNCRLA4
2919566,5.0,2014-06-16,A2E28XCN0LFYE3,B003IE9GSC
5711770,5.0,2015-07-02,AFZBO27EVQX1D,B00GLV3VBC
738863,4.0,2017-05-09,A26Y4LFBKVY4XV,B000KU92U4
1319417,5.0,2013-09-14,A2VLXLU9QP6YJ1,B0015QWRM2
5021216,5.0,2015-04-29,A17ODBZ6H517PL,B00C1QHVDA
2826668,5.0,2016-02-22,A3BEPWD6HVLKHE,B00373MZJQ
67030,5.0,2015-11-22,A3G3PR6KE242TS,B0000V2PCK
2890188,5.0,2015-06-30,ACIG3BXWREDD6,B003D95S2A
3402759,5.0,2015-11-26,A2WTZKL94OCH5E,B004TZ86M6
4773998,5.0,2017-08-23,A7LLIXTVFFP9W,B00AU6C7MI
134925,4.0,2017-04-13,A23B4NWHH6OK5G,B0002YRNJK
254207,5.0,2013-05-12,AX1E45U0U6UXI,B0009PQLX6
2213163,5.0,2015-12-19,A1W4VMA0JOWOCC,B001N1DPDE
3912790,3.0,2015-03-01,A2WKORJWG98NGJ,B0063XQ4F8
585886,5.0,2017-04-18,ATX721GQ8EO8W,B000GU6PZ8
1269177,5.0,2015-08-27,A1U5WAJPOUY4PZ,B001443698
3553219,4.0,2013-12-08,A10PEXB6XAQ5XF,B0053BTI0Y
1303462,5.0,2013-01-08,AIKQUNWRUPK4S,B00158AGMI
3091754,5.0,2016-04-30,A2Z0GI5W9SNMJP,B0042J9J66
305072,5.0,2015-06-16,A2YV7CBPWFUBJT,B000A6THCG
529776,5.0,2014-11-13,AWTBSN7GOGJ5V,B000FIE4EK
5361233,5.0,2014-08-30,A185K0FEJG9XGT,B00EA89DII
2222878,5.0,2015-10-25,A3IB38NHE793IX,B001N7SVQY
3750345,3.0,2015-02-12,A25JV9509NZVRG,B005J6STOE
6390448,5.0,2015-05-01,A5QIX2U76FZQZ,B00L3MBK3A
7904749,5.0,2015-12-23,ALX5S042837WK,B0110DOHMW
3331720,5.0,2014-12-14,A38PGEALERYNFV,B004M0YXU2
1416231,4.0,2016-07-18,A3T8G2LDT3T17E,B0017WZQDQ
10082402,5.0,2014-06-10,A8VI7KMUHI7ZH,B003VJKGWE
1897363,5.0,2015-12-30,A3NX6TQ4VG4PBT,B001BAKR2Y
10844105,4.0,2018-01-21,ACZ77TXF1LNMJ,B00ATCTZLY
5753192,5.0,2017-11-23,A2JXS222CBMZP0,B00GTY93VI
72344,3.0,2013-08-18,AQ01RWMSUYOYC,B0000ZUDDE
2009471,5.0,2015-10-09,A1MI4AW975GCDU,B001E7S5BO
6103931,5.0,2017-07-20,A1LCRGUYTHXNHM,B00JDTAKKE
7036408,5.0,2017-05-16,A69SRVXCZVVUS,B00QMOH358
8343239,5.0,2016-08-04,AWBC3PM8RIBYV,B016NTIZEY
133569,5.0,2015-10-06,A38CDLYQ9GO19,B0002X9KWE
7240313,5.0,2016-08-05,A5T7D05UOEU6P,B00T3BS1SU
6674413,5.0,2016-03-14,A2F6Z7413OIAZ7,B00NCNOM5Q
9197981,5.0,2017-03-18,A2YEOR4XJ8N3QE,B01FFQS1JA
3112326,4.0,2017-02-25,A1MHPGANXXGLC8,B0043FLJ12
544816,3.0,2015-11-01,A1G0HYMR02WM2W,B000FSJZLW
5204184,3.0,2016-10-11,A3APYZMAT99HR2,B00D987U12
5011347,5.0,2016-04-08,AFC2NTG07PMRF,B00BXBW7XS
3302811,5.0,2015-06-07,A259S0DZ1YUKWJ,B004K9FSRC
9451321,5.0,2017-08-02,A1XRX6F975TV5I,B0009TNKCM
10291268,4.0,2018-03-01,A1FGEAEGWVYJ2I,B0052ZAP6M
8874450,5.0,2016-05-23,A17X91STB6652Z,B01C3XSPTE
5587656,4.0,2015-12-13,A26NZL9AYOR0O,B00FPQRJWQ
3133229,3.0,2017-08-13,A3UA3UL53SBPKL,B00457SRBI
2742020,5.0,2016-10-25,A33J0YO1G4JYUW,B002W1KX6G
5712699,5.0,2014-11-05,A2I93OMO3ND10J,B00GLV3VBC
3623256,4.0,2015-01-17,A1CDL1V9YAQIJI,B0059J8X10
3227337,5.0,2011-09-10,AI0JNM5QYDWVT,B004D342PY
4684964,4.0,2015-02-25,A3QXL3RJELJOK2,B00ADLUDSA
3925405,5.0,2014-05-14,AA0YPCLUF78B4,B0065U7FUC
12784043,5.0,2018-01-03,A1MV0L358PRDP5,B01D8VLG3M
500193,5.0,2016-02-05,A4DW2LOHY32UU,B000F8VDSU
7694324,5.0,2015-07-18,A3H4S6YO9VNGDZ,B00YA6TVY6
320255,3.0,2015-03-03,A3IKJAOA8R7W37,B000ASB66O
5303360,5.0,2014-07-08,A1WD8WCRH5IS6M,B00DVXXIQQ
1068074,4.0,2014-12-04,AO8NH0BV82XIE,B000VLNUPA
3150217,5.0,2013-10-29,A1D0E8YF295O3,B0046O0FJW
7069279,5.0,2017-09-10,A1CBN9YUENO5U5,B00R3N0BDS
3141475,5.0,2015-11-05,A2J0XND98C4VWD,B0045XRK06
704004,5.0,2015-06-21,A1VBSHPC27JWA4,B000K2K800
2533217,2.0,2015-09-29,A1E4YQ0VALOLWE,B002A46K26
4802331,3.0,2015-06-08,A1X1JT8JIX7W4O,B00AYP5344
8145417,4.0,2016-02-29,A290WD1BFY55VJ,B014QNTB4W
5686082,5.0,2017-02-25,A3PM9JAJ9AGJ36,B00GH5G78G
4346303,5.0,2017-02-12,A3IW6R4QM40YU5,B0085ADXP6
291094,5.0,2014-04-07,A373XN4B22SREH,B0009VTTQ6
6825479,5.0,2017-01-01,A3C5FE6V6RAC06,B00OGA8EAS
9342503,5.0,2016-06-28,A3HADW4ZPDL6Z2,B01GTLVS0O
6660762,1.0,2018-05-06,A1IY2S8QCT0FN5,B00N93LKHM
586652,5.0,2016-01-06,AUXI7XEH9N8P5,B000GU6PZ8
786576,5.0,2016-08-28,A6UI7M54IJDCX,B000MF63M2
1333618,5.0,2015-04-12,A2PCDFWOY3GV3Z,B001608OMO
1054256,5.0,2016-10-17,A27H4ROG8KJVY2,B000VCS5NQ
5093237,5.0,2016-06-03,ANUDUWAEVS00V,B00CI26YEY
901539,3.0,2012-05-24,A376OJHLE6SU9Q,B000P9IQZW
6455674,4.0,2014-10-28,A1MZL91Z44RN06,B00LMIN9FW
4619851,5.0,2015-04-18,AGP0FJN9KIQFG,B009Z73V50
3975959,5.0,2014-07-26,A3J9C2WMW0TZYB,B006H0L5TM
11850282,5.0,2017-04-17,A62JWMOMH622J,B00OJDQDBE
5509812,4.0,2014-08-24,A37ADBPXXRWHBE,B00FA5S0QG
2024564,4.0,2016-01-07,A189UB0Q92WM8X,B001EJPGPA
8617731,5.0,2017-11-16,ACY7QAYNU0UZP,B019FBBEV8
6124447,4.0,2017-08-22,A4H3HQOCGJYMN,B00JKJ2UUK
5662002,5.0,2014-01-08,A33YZNZIRA3H97,B00GA207KK
760768,5.0,2010-03-04,A2Z6M29DOKM8EB,B000LH6ODE
536021,5.0,2016-01-16,A2Q8Y9WSO45ZEK,B000FIQU4C
2252511,4.0,2017-06-27,A2MR7JGGFD394J,B001O2PKGM
3538898,5.0,2011-10-20,A3I8WBPG9UE67O,B0052580XM
3179278,5.0,2015-08-18,A3K4N6QSCX4YYQ,B0049IZMUW
3507326,5.0,2017-06-24,A1B3YV9717IWYF,B004ZAIXSC
3249346,5.0,2017-04-21,A8DM50IJ7ZBEZ,B004EAZR7I
5577651,5.0,2016-06-12,A1W78HYSV2G1K5,B00FOPPN3K
4676340,3.0,2016-08-08,A37IW0PSI6COMI,B00AB811MC
7495527,5.0,2016-08-26,A1DE867DE0VA75,B00VY5AKP0
3714571,5.0,2013-11-16,A2V142MS1OHRFZ,B005GXQS16
8328709,4.0,2017-04-01,AKLFGL8GL3BE9,B016HM7QRE
3268154,5.0,2015-07-12,A1B4S5K8UADL34,B004HE76PW
3010345,5.0,2016-09-22,A1PK2D6V3ZYQQQ,B003SOROKE
1252462,5.0,2016-09-13,A10B6G6W3DW1EY,B0013R8GM8
5502511,5.0,2013-12-30,A1BKJNAWJT2TG2,B00F968YRG
2908667,4.0,2017-05-08,A2FDYC0Q44ZPO9,B003FYF4TU
6710965,5.0,2015-12-29,A3FBMK9VBY2ILX,B00NIW44RW
8186994,5.0,2016-04-13,A26KNV0HTA4U5D,B0156UUB34
7322048,5.0,2015-10-08,A33W1PZBBCCT7U,B00U0HJCB6
4137594,4.0,2013-04-03,A2V2H4MT1U0LS0,B0074YR6BQ
2546495,5.0,2017-07-14,A2RCUI4OE7WLES,B002B5KXOU
6112006,5.0,2016-12-01,A3SCHFWWFIUGHH,B00JGHOA5E
3096091,5.0,2016-07-21,A35UMIS1JW8W6Y,B0042WJA30
132829,4.0,2009-10-12,A2NO4UHYF5TQJ3,B0002X1IOM
10751252,5.0,2016-12-08,A1NDHCM66VZBHP,B009GPXMJQ
4675136,5.0,2013-06-11,A15PUBCS4N4G60,B00AB63708
1393032,5.0,2014-12-01,AV2TPFNYSVXUG,B0017CV9FK
3340369,5.0,2011-11-08,ACQHRK1M6KFW7,B004MY7LLG
6799783,5.0,2016-06-25,AFTT7JP3MB6UZ,B00O6RRR3Q
6290276,4.0,2016-01-07,A3S1M16FS9BBTA,B00KN8381W
2908856,5.0,2011-12-22,AS8D1GSXY637U,B003FYZGC0
8634193,5.0,2017-05-14,A3H7087YTQO9PO,B019NE9TRS
1253827,5.0,2017-04-01,A2RVOZYGMLLX49,B0013R67A6
